"id","ЄДРПОУ","Назва","Адреса","Область","Дата","Пользователь","Внесено","Всі лікарі, які можуть бути задіяні з COVID-19 (усі спеціальності)","Лікарі, які вже працюють з пацієнтами з COVID-19","Лікарів у денній зміні","Лікарів у нічній зміні","Всі медсестри","Медсестри, які вже працюють з пацієнтами з COVID-19","Медсестер у денній зміні","Медсестер у нічній зміні","Всього молодшого медичного персоналу","Молодшого медперсоналу, який вже працюють з пацієнтами з COVID-19","Молодшого медперсоналу у денній зміні","Молодшого медперсоналу у нічній зміні","Іншого персоналу та волонтерів, які задіяні у боротьбі з COVID-19","50-60","60-70","70-80","80+","Загалом, ліжок виділено для госпіталізації хворих з COVID-19","Інфекційних","Зайнято інфекційних","Реанімаційні / Інтенсивної терапії","Зайнято реанімаційні / інтенсивної терапії","Зайнято загалом хворими з COVID-19","Для пере-профілювання","Справних ШВЛ високого класу","Пацієнтів підключених до ШВЛ вис. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ сер. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ дитячих, хворих на COVID-19","ШВЛ високого класу підключено до пацієнтів","Справних ШВЛ середнього класу","ШВЛ середнього класу підключено до пацієнтів","Справних ШВЛ дитячих (0-6 років)","Пацієнтів підключених до ШВЛ дитячих","Справних портативних (транспортних) ШВЛ","Несправних ШВЛ (усіх видів)","Моніторів пацієнта поліфункціональних","Екстракорпоральних оксигенаторів (ЕКМО)","Екстракорпоральних оксигенаторів (ЕКМО) у використанні ( підключено до пацієнтів)","Апарат  «Штучна нирка» - є чи немає","Кількість кисневих концентраторів","Газоаналізатор крові - є чи немає","Халати ізоляційні одноразові залишок","Халати ізоляційні одноразові використано за добу","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) залишок","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) витрати на добу","Костюми біозахисту одноразові залишок","Костюми біозахисту одноразові залишок витрати на добу","Маски медичні (хірургічні) одноразові залишок","Маски медичні (хірургічні) одноразові  витрати на добу","Маски медичні багаторазові залишок","Маски медичні багаторазові витрати на добу","Захист очей  (захисні щитки та окуляри) одноразові залишок","Захист очей  (захисні щитки та окуляри) одноразові витрати на добу","Захист очей  (захисні щитки та окуляри) багаторазові залишок","Захист очей  (захисні щитки та окуляри) багаторазові витрати на добу","Рукавички нітрилові нетальковані (нестерильні) залишок","Рукавички нітрилові нетальковані оглядові (нестерильні) витрати на добу","Спиртовмісний антисептик залишок","Спиртовмісний антисептик витрати на добу","швидких тестів залишок","швидких тестів використано за добу","ПЦР залишок","ПЦР використано","Кількість тампонів та стерильних пробірок з транспортним середовищем залишок","Кількість тампонів та стерильних пробірок з транспортним середовищем використано за добу","З них анестезіологів","З них інфекціоністів","Кількість кисневих генераторів до ШВЛ","Рентген апарат","Наявність системи централізованого постачання кисню","1. Загальна кількість ліжок в закладі (ліжковий фонд)","1.1. з них з підведеним киснем (сумарно з концентраторами та централізованим постачанням)","1.1.1. з них реанімаційних/інтенсивної терапії","2. Ліжок виділено для госпіталізації хворих на COVID-19 загалом","2.1. з них з підведеним киснем (сумарно з концентраторами та централізованим постачанням)","2.1.1. з них реанімаційних/ інтенсивної терапії","2.2. з них дитячих","2.3. з них пологових","3. Ліжок для перепрофілювання загалом","3.1. з них з підведеним киснем (сумарно з концентраторами та централізованим постачанням)","3.1.1. з них реанімаційних/ інтенсивної терапії","1. Пацієнтів, хорих на COVID-19, загалом","1.1. з них, які займають ліжка без кисню (з переліку виділених для госпіталізації хворих на COVID-19)","1.2. з них, які займають дитячі ліжка","1.3. з них, які займають пологові ліжка","1.4. з них, які займають ліжка з підведеним киснем","1.4.1. з них, які займають ліжка реанімаційні/інтенсивної терапії ","2. Пацієнтів загалом з підозрою на COVID-19","2.1. з них, які займають дитячі ліжка","2.2. з них, які займають пологові ліжка","2.3. з них, які займають ліжка з підведеним киснем","3. Пацієнтів, хворих на COVID-19, що підключено до ШВЛ","4.  Пацієнтів, хорих на COVID-19, що підключено до ЕКМО","5. Пацієнтів з підозрою на COVID-19, що підключено до ШВЛ","6. Пацієнтів з підозрою на COVID-19, що підключено до ЕКМО","7. Кількість госпіталізованих з підтвердженим COVID-19 та з підозрою (за добу)","8. Кількість ліжок, що звільнилась за добу (виписані у випадку одужання, померлі, переведені до іншого (нековідного) відділення всередині лік"
"454970","01991754","Любарська центральна районна лікарня","с. Старий Любар, вул.Медична, буд.5","Житомирська","28.12.2020 0:00:00","336","28.12.2020 8:47:30","20","12","6","6","51","36","18","18","35","16","8","8","30","6","24","4","1","0","0","0","0","0","0","0","1","0","1","0","0","2","1","0","0","1","0","7","0","0","0","25","0","250","10","2780","40","3180","40","2530","100","0","0","0","0","203","0","3840","60","140","1","0","0","0","0","79","0","4","1","3","1","1","106","89","7","96","78","6","0","0","0","0","0","25","0","0","0","25","2","9","0","0","2","1","0","0","0","0","1"
"454889","01991783","Малинське міськрайонне територіальне медичне об'єднання","вул. Суворова, 83","Житомирська","28.12.2020 0:00:00","337","28.12.2020 8:03:43","60","4","2","2","128","4","2","2","70","2","1","1","0","30","28","4","1","0","0","0","0","0","0","0","2","0","0","0","0","6","0","0","0","0","0","10","0","0","0","43","1","605","15","855","35","820","15","900","200","0","0","0","0","601","0","400","800","25","5","30","0","0","0","380","30","3","1","0","1","1","158","153","10","120","120","10","0","0","0","0","0","28","20","0","0","8","0","15","0","0","2","0","0","0","0","0","0"
"455351","01992156","Закарпатська обласна клінічна лікарня імені Андрія Новака","вул. Перемоги, 22","Закарпатська","28.12.2020 0:00:00","338","28.12.2020 10:33:32","81","8","8","8","260","13","13","13","77","4","4","4","28","221","94","25","0","0","0","0","0","0","0","0","2","0","4","0","0","20","4","0","0","2","1","16","0","0","1","79","1","199","2","4307","57","64","48","79596","432","700","0","100","0","1552","0","95152","462","263","30","178","0","0","0","1466","0","14","0","1","1","1","584","100","22","100","94","16","0","0","0","0","0","28","10","0","0","18","11","0","0","0","0","2","0","0","0","0","1"
"454977","01992268","КНП „Обласна дитяча лікарня” Закарпатської обласної ради” ","Закарпатська обл., 
місто Мукачево, 
вул. Франка Івана, буд. 39","Закарпатська","28.12.2020 0:00:00","339","28.12.2020 8:49:56","56","3","2","1","35","3","2","1","46","4","2","2","19","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","1","2","13","0","0","0","23","1","15","0","4134","0","1240","10","40880","20","3200","0","670","0","199","0","77300","20","860","5","397","3","0","0","5","0","5","4","5","1","1","447","54","14","40","33","6","40","0","40","10","4","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0"
"455195","26464978","КНП „Обласна клінічна інфекційна лікарня” Закарпатської обласної ради”","вул. Грибоєдова, 20 А","Закарпатська","28.12.2020 0:00:00","340","28.12.2020 9:45:11","27","24","10","3","52","45","13","8","49","46","10","6","15","28","18","2","0","0","0","0","0","0","0","0","2","0","0","0","0","6","0","2","0","0","0","10","0","0","0","84","1","0","0","8900","50","15250","50","5200","300","0","0","0","0","660","40","33300","300","125","2","320","0","0","0","185","5","5","12","2","1","1","100","90","6","90","90","6","0","0","0","0","0","28","7","0","0","21","5","0","0","0","0","0","0","0","0","1","1"
"455205","26098930","КНП „Обласний клінічний фтизіопульмонологічний лікувально-діагностичний центр” Закарпатської обласної ради","вул. Нахімова, 4","Закарпатська","28.12.2020 0:00:00","341","28.12.2020 9:48:38","22","4","4","3","45","6","6","4","30","5","4","3","3","11","0","0","0","0","0","0","0","0","0","0","3","1","0","0","1","5","0","0","0","1","0","13","0","0","0","43","1","2080","20","2580","50","880","5","111800","300","0","0","1075","0","35","0","9900","100","596","3","40","0","0","0","558","0","5","0","0","1","1","315","52","8","50","49","6","0","0","0","0","0","16","7","0","0","9","5","0","0","0","0","1","0","0","0","0","0"
"455143","01992819","КНП „Центральна міська клінічна лікарня”  Ужгородської міської ради","вул. Грибоєдова, 20","Закарпатська","28.12.2020 0:00:00","342","28.12.2020 9:32:23","36","36","0","0","55","55","0","0","35","35","0","0","18","147","101","27","2","0","0","0","0","0","0","0","3","0","0","0","0","11","0","0","0","1","0","17","0","0","0","134","1","2591","20","5134","16","8253","1","149119","25","30","0","0","0","2330","11","64200","0","454","2","92","0","0","0","774","0","6","0","0","1","1","359","146","20","175","142","8","0","0","0","0","0","76","50","0","0","26","5","16","0","0","0","0","0","0","0","9","2"
"454890","01992914","КНП ""Вільнянська  районна багатопрофільна лікарня"" Вільнянської районної ради","провулок Гнаровської, 6, м.Вільнянськ, Запорізька обл., 70002","Запорізька","28.12.2020 0:00:00","343","28.12.2020 8:04:28","0","4","4","2","0","4","4","4","0","4","4","4","0","15","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","6","0","0","0","23","0","8620","40","2035","0","1810","10","55460","200","0","0","0","0","237","0","2150","0","133","1","62","3","0","0","643","5","0","0","0","1","1","146","66","9","70","64","9","0","0","0","0","0","31","0","0","0","31","8","5","0","0","5","0","0","0","0","4","0"
"455007","05498683","КНП ""Міська лікарня №6"" Запорізької міської ради","вул. Сталеварів, буд.34","Запорізька","28.12.2020 0:00:00","344","28.12.2020 8:56:55","32","13","11","2","80","15","11","4","69","9","6","3","0","53","20","9","0","0","0","0","0","0","0","0","10","7","0","0","6","3","0","0","0","9","0","39","0","0","0","41","1","4420","11","3107","16","2105","9","155272","154","0","0","0","0","859","0","72647","147","2","192","298","2","0","0","21","0","9","0","0","1","1","320","73","12","320","73","12","0","0","0","0","0","102","59","0","0","43","7","27","0","0","19","6","0","0","0","4","4"
"456065","39029713","КНП Бердянської міської ради ""Бердянське територіальне медичне об'єднання""","просп. Праці, буд. 6","Запорізька","28.12.2020 0:00:00","345","28.12.2020 11:42:32","26","8","6","2","67","18","17","14","37","10","10","10","6","321","187","33","1","0","0","0","0","0","0","0","13","3","1","0","1","8","1","1","0","2","0","25","0","0","1","134","1","3929","0","7711","45","269","0","40984","503","0","0","168","0","176","0","149623","457","1198","4","71","0","0","0","1989","0","9","0","0","1","1","536","198","46","250","174","30","0","10","0","0","0","143","65","1","8","69","69","33","0","0","10","3","0","0","0","15","5"
"456063","01992908","КНП «Василівська багатопрофільна лікарня інтенсивного лікування»  Василівської районної ради","м.Василівка 7160, вул.Лікарняна 5","Запорізька","28.12.2020 0:00:00","346","28.12.2020 11:41:41","42","0","0","0","132","0","0","0","84","0","0","0","0","111","53","3","0","0","0","0","0","0","0","0","2","0","0","0","0","5","0","1","0","1","0","0","0","0","0","31","0","660","15","1778","0","380","15","11400","100","500","0","445","0","245","0","12300","100","30","0","2","0","0","0","170","0","4","1","1","1","1","165","63","9","70","63","9","0","0","70","63","9","2","0","0","0","2","2","7","0","0","7","0","0","0","7","3","5"
"455122","02005131","КНП ""Дніпрорудненська багатопрофільна міська лікарня"" Дніпрорудненської міської ради Василівського району Запорізької області","м.Дніпрорудне, вул. Зелена, буд.2","Запорізька","28.12.2020 0:00:00","347","28.12.2020 9:26:33","37","3","2","1","115","2","2","1","79","3","2","1","0","0","0","6","0","0","0","0","0","0","0","0","4","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","2860","0","6155","0","3400","200","10500","0","0","0","0","0","2065","0","7225","0","425","0","48","3","0","0","0","0","5","2","0","1","1","145","72","6","66","66","6","0","0","0","0","0","17","3","0","0","14","6","0","0","0","0","1","0","0","0","1","0"
"455223","05498789","КНП ""Міська дитяча лікарня №5"" Запорізької міської ради","вул. Новгородська, 28-А","Запорізька","28.12.2020 0:00:00","348","28.12.2020 9:53:52","42","8","4","4","84","16","8","8","42","12","6","6","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","17","0","0","1","0","1","2249","0","4795","66","434","16","2777","691","0","0","0","0","300","0","2130","365","200","0","302","11","0","0","0","0","22","0","0","1","1","385","150","27","58","58","6","58","0","0","0","0","9","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0"
"454968","05498694","КНП "" Міська  лікарня № 9"" ЗМР","вул.Щаслива/Дудикіна,1/6 м. Запоріжжя","Запорізька","28.12.2020 0:00:00","349","28.12.2020 8:46:35","157","48","22","11","247","113","39","18","190","40","22","9","6","203","167","38","1","0","0","0","0","0","0","0","28","14","0","0","18","6","0","0","0","0","2","55","0","0","0","40","0","8802","0","21391","0","1735","0","116211","0","0","0","0","0","2461","0","19925","0","291","0","1","0","0","0","0","0","22","2","0","1","1","600","120","18","210","94","18","0","0","210","94","18","58","26","0","0","32","14","53","0","0","41","14","0","3","0","14","3"
"455203","05498720","КНП ""Територіальне медичне об'єднання ""Багатопрофільна лікарня інтенсивних методів лікування та швидкої медичної допомоги"" Мелітопольської міської ради Запорізької області","пр-т Богдана Хмельницького, 46","Запорізька","28.12.2020 0:00:00","350","28.12.2020 9:47:22","25","23","17","6","106","38","15","13","45","24","13","9","0","6","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","13","3","0","0","0","1","10","0","0","1","51","0","355","150","20326","180","625","140","171013","200","0","0","72","6","280","2","0","0","604","4","514","1","0","0","1684","8","16","9","0","1","1","615","398","12","250","250","12","5","0","0","0","0","67","25","1","0","41","10","78","0","0","44","3","0","1","0","12","1"
"455135","05498648","КНП ""Міська лікарня №2"" Запорізької міської ради","вул. Брюллова, буд.6","Запорізька","28.12.2020 0:00:00","351","28.12.2020 9:30:03","20","20","13","8","52","40","14","26","34","34","10","24","9","20","4","3","0","0","0","0","0","0","0","0","13","2","0","0","2","0","0","0","0","0","2","8","0","0","0","46","0","1079","36","9229","42","1357","37","13693","43","0","0","0","0","147","0","0","0","177","2","510","11","0","0","0","0","4","1","0","1","1","120","75","9","120","75","9","0","0","0","0","0","57","43","0","0","14","5","13","0","0","11","2","0","2","0","9","0"
"455368","35535544","КНП  ""Міська лікарня №7"" ЗМР","вул. Привокзальна, буд. 9, 
м. Запоріжжя, 69118","Запорізька","28.12.2020 0:00:00","352","28.12.2020 10:39:24","24","8","8","4","41","14","14","8","31","13","13","6","12","24","18","4","0","0","0","0","0","0","0","0","10","2","0","0","2","0","0","0","0","0","0","8","0","0","0","80","0","1369","3","12848","97","2203","97","10220","110","0","0","0","0","1075","0","8247","298","281","5","0","0","0","0","224","0","5","1","0","1","1","130","130","6","130","130","6","0","0","0","0","0","76","0","0","0","76","6","27","0","0","27","2","0","0","0","1","0"
"455330","05498849","КНП ""Обласна інфекційна клінічна лікарня"" Запорізької обласної ради","б-р Гвардійський, 142","Запорізька","28.12.2020 0:00:00","353","28.12.2020 10:27:44","99","29","29","3","147","33","33","12","115","26","26","10","9","126","67","6","0","0","0","0","0","0","0","0","12","0","0","0","3","2","0","0","0","0","0","17","0","0","0","94","1","10","0","4810","0","1048","0","39230","0","0","0","0","0","1872","0","5550","0","4","0","0","0","0","0","0","0","9","36","0","1","1","217","114","6","170","114","8","0","0","0","0","0","68","40","0","0","28","8","0","0","0","0","3","0","0","0","1","2"
"455348","01992972","КНП ""Пологівська багатопрофільна лікарня інтенсивного лікування"" Пологівської районної ради Запорізької області","м. Пологи, вул. Луначарського, буд.6, вул. Жовтнева, буд.90","Запорізька","28.12.2020 0:00:00","354","28.12.2020 10:32:36","59","3","3","3","139","6","3","3","79","6","4","2","0","82","23","2","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","7","0","0","0","35","0","2313","0","4267","0","1770","0","52224","0","1200","0","0","0","323","0","17200","0","345","0","155","0","0","0","872","0","5","2","8","1","1","146","50","8","50","50","8","0","0","60","50","8","36","0","0","0","36","3","0","0","0","0","0","0","0","0","2","2"
"455481","41955911","КП ""Веселівська багатопрофільна лікарня інтенсивного лікування"" Веселівської селищної ради","вул.Горького, 2А, смт.Веселе, Запорізька область","Запорізька","28.12.2020 0:00:00","355","28.12.2020 11:15:12","24","5","3","2","48","6","3","3","34","6","3","3","4","38","6","0","0","0","0","0","0","0","0","0","1","0","0","0","0","7","0","1","0","1","0","6","0","0","0","10","0","206","0","500","0","1500","0","2120","0","130","0","80","0","130","0","4495","0","20","0","36","6","0","0","293","0","4","1","0","1","1","100","30","8","30","30","8","2","0","0","0","0","12","0","0","0","12","1","3","0","0","3","0","0","0","0","2","0"
"454928","01992989","КП ""Приморська центральна районна лікарня"" Приморської районної ради","вул. Морська, 74, м. Приморськ, Запорізька обл","Запорізька","28.12.2020 0:00:00","356","28.12.2020 8:29:56","12","1","1","1","20","1","1","1","16","1","1","1","0","20","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","1","1","4","0","0","0","21","0","180","0","4400","0","400","0","9500","0","0","0","140","0","280","0","2000","0","16","0","68","3","0","0","94","0","4","1","0","1","1","104","52","4","60","52","4","0","0","44","29","0","1","0","0","0","1","0","4","0","0","4","0","0","0","0","0","0"
"454986","41477873","КП ""Токмацька багатопрофільна лікарня інтенсивного лікування"" Токмацької міської ради","вул. Центральна, 55 Ж, м. Токмак Запорізької області","Запорізька","28.12.2020 0:00:00","357","28.12.2020 8:51:44","20","5","3","2","65","12","2","2","45","11","3","2","0","68","37","7","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","12","0","0","1","31","0","1668","20","3113","0","550","7","24330","100","0","0","0","0","650","0","10120","20","201","0","36","0","0","0","38","0","4","4","0","1","1","145","89","6","35","35","2","0","0","0","0","0","20","0","0","0","20","2","0","0","0","0","1","0","0","0","2","0"
"455010","01992953","КНП ""Оріхівська багатопрофільна лікарня інтенсивного лікуванняя"" Оріхівської районної ради","м. Оріхів, вул. Паркова, 2","Запорізька","28.12.2020 0:00:00","358","28.12.2020 8:57:24","42","8","8","3","114","11","11","6","54","6","6","5","0","77","23","5","1","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","6","0","0","0","16","1","2650","20","1580","20","601","0","26700","300","300","0","0","0","550","0","9000","50","325","5","114","0","0","0","560","20","4","2","0","1","1","160","74","6","70","68","6","0","0","0","0","0","57","0","0","0","57","4","2","0","0","2","0","0","0","0","2","0"
"455051","05395687","КНП ""Пологовий будинок №4"" Запорізької міської ради","вул. Дудикіна, буд. 9","Запорізька","28.12.2020 0:00:00","359","28.12.2020 9:09:36","16","10","7","3","56","12","7","5","49","6","4","2","21","20","10","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0","2","0","0","1","3","0","0","0","3","0","0","0","2700","0","680","0","1700","20","0","0","0","0","140","0","4200","20","17","0","104","0","0","0","5","0","4","1","0","1","1","90","26","6","90","26","6","30","30","0","0","0","6","5","0","0","1","1","0","0","0","0","1","0","0","0","0","0"
"456084","01993032","КНП «Якимівська центральна районна лікарня» Якимівської селищної ради Якимівського району","72503, вул.Центральна,30, смт.Якимівка","Запорізька","28.12.2020 0:00:00","360","28.12.2020 11:48:33","12","12","12","12","32","12","12","12","20","10","10","10","0","36","17","6","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","1","3","3","0","0","0","21","1","750","0","1750","0","740","0","12600","0","50","0","0","0","198","0","4450","0","40","6","37","0","0","0","425","0","4","2","0","1","1","157","56","6","52","52","6","0","0","0","0","0","18","0","0","0","18","0","12","0","0","0","0","0","0","0","2","0"
"456056","42594137","КНП Спеціалізована медико-санітарна частина Енергодарської міської ради Запорізької області","71502, Запорізька обл., м. Енергодар, вул. Курчатова, 11","Запорізька","28.12.2020 0:00:00","361","28.12.2020 11:37:57","96","5","4","2","181","10","7","10","126","9","5","9","3","73","23","7","1","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","4","0","0","1","34","1","1200","0","2360","0","1240","0","38320","0","0","0","0","0","25","0","6050","0","113","0","496","2","0","0","1408","9","5","1","0","1","1","280","106","4","110","106","4","10","0","110","72","4","21","11","0","0","10","2","17","0","0","5","0","0","0","0","6","1"
"456214","01993428","Городенківська центральна районна лікарня","м. Городенка, вул. Шептицького, 24 е","Івано-Франківська","28.12.2020 0:00:00","362","28.12.2020 12:55:56","18","5","5","2","24","7","7","6","24","7","7","6","4","19","1","0","0","0","0","0","0","0","0","0","3","2","0","0","2","3","0","0","0","0","0","12","0","0","1","30","0","260","10","9900","60","1990","0","13300","400","310","20","210","20","210","20","4700","400","120","1","121","7","0","0","105","5","4","1","1","1","1","195","111","9","110","99","6","5","0","10","2","0","34","20","0","0","14","5","44","0","0","15","2","0","0","0","0","0"
"455396","01993457","Долинська центральна районна лікарня","м.Долина, вул.Грицей, 15","Івано-Франківська","28.12.2020 0:00:00","363","28.12.2020 10:46:19","20","4","4","2","49","17","9","8","19","6","6","3","0","34","8","0","0","0","0","0","0","0","0","0","1","1","0","0","1","5","0","0","0","1","2","14","0","0","1","17","1","790","30","1830","20","730","20","117550","250","0","0","190","10","186","4","1504","150","6","2","77","10","0","0","1322","13","4","1","0","1","1","250","92","12","85","79","6","5","0","0","0","0","34","2","0","0","32","3","10","0","0","10","1","0","0","0","5","4"
"456001","01993322","Івано-Франківська міська клінічна лікарня №1","вул. Матейки, 34","Івано-Франківська","28.12.2020 0:00:00","364","28.12.2020 11:19:13","52","39","29","11","106","48","40","17","58","33","30","11","0","111","47","2","0","0","0","0","0","0","0","0","4","0","0","0","0","6","0","0","0","0","1","5","0","0","0","10","0","2451","84","12615","661","2764","32","127932","445","0","0","0","0","695","0","25605","809","360","0","0","0","0","0","5903","24","13","0","0","1","1","250","113","9","200","113","9","0","0","0","0","0","44","22","0","0","20","4","47","0","0","12","1","0","0","0","0","4"
"456012","01993291","Івано-Франківська обласна клінічна інфекційна лікарня","вул. Гетьмана Сагайдачного, 66","Івано-Франківська","28.12.2020 0:00:00","365","28.12.2020 11:22:03","26","15","15","2","42","23","23","11","33","18","18","9","25","9","3","0","0","0","0","0","0","0","0","0","4","3","5","0","4","5","5","0","0","0","0","14","0","0","1","48","1","800","378","2700","248","6314","248","6000","248","500","40","893","372","266","62","2050","992","30","5","0","0","0","0","0","0","7","19","2","1","1","170","94","10","140","94","10","20","0","30","0","0","61","55","1","0","5","2","0","0","0","0","0","0","0","0","0","10"
"455482","01993305","Івано - Франківська центральна міська клінічна лікарня","вул. Гетьмана Мазепи, 114","Івано-Франківська","28.12.2020 0:00:00","366","28.12.2020 11:15:35","55","21","10","8","90","36","24","13","41","24","16","9","16","155","58","5","0","0","0","0","0","0","0","0","7","5","0","0","5","6","0","0","0","1","0","28","0","0","1","46","1","3198","330","1181","310","319","168","42203","1216","31","0","34","0","832","0","49727","760","168","0","0","0","0","0","2527","0","20","0","0","1","1","520","187","23","390","187","23","0","0","30","0","0","71","34","0","0","37","10","22","0","0","0","5","0","0","0","0","0"
"456163","25596594","Коломийська центральна районна лікарня","вул. Родини Крушельницьких, буд. 26","Івано-Франківська","28.12.2020 0:00:00","367","28.12.2020 12:22:50","38","7","7","2","72","6","6","6","36","5","2","4","20","300","189","19","3","0","0","0","0","0","0","0","0","0","0","0","0","12","0","2","0","2","4","24","0","0","1","17","0","2820","45","3200","30","2215","10","10600","400","0","0","1100","15","190","5","10600","200","198","9","352","48","0","0","1249","0","14","2","0","1","1","485","163","15","150","150","9","9","0","40","30","4","30","7","0","0","23","4","20","3","0","4","0","0","0","0","3","18"
"455427","01993546","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО КОСІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОСІВСЬКОЇ РАЙОННОЇ РАДИ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ","м.Косів, пров. Шевченка, буд. 27","Івано-Франківська","28.12.2020 0:00:00","368","28.12.2020 10:53:51","130","16","11","5","309","29","15","14","138","22","10","12","20","198","113","9","0","0","0","0","0","0","0","0","2","1","1","0","1","6","1","2","0","1","1","0","0","0","1","25","1","400","50","5473","1000","4000","400","35500","10000","1560","1020","200","0","6000","100","13300","2300","125","0","609","13","0","0","727","3","14","3","0","1","1","285","129","12","110","104","12","6","0","0","0","0","41","26","0","0","15","5","5","2","0","2","2","0","0","0","5","0"
"456032","02009637","Обласний фтизіопульмонологічний центр","вул. Матейка, буд. 53","Івано-Франківська","28.12.2020 0:00:00","369","28.12.2020 11:28:15","24","4","2","2","54","13","8","5","33","7","5","2","0","3","2","0","0","0","0","0","0","0","0","0","2","2","0","0","2","4","0","0","0","0","0","8","8","8","0","28","0","3117","60","4540","10","2267","30","124867","102","600","80","260","0","1290","0","7200","200","329","0","253","0","0","0","1727","3","8","1","0","1","1","205","98","14","95","95","7","0","0","0","0","0","26","20","0","0","6","6","0","0","0","0","0","0","0","0","5","11"
"455072","01993612","Рожнятівська центральна районна лікарня","смт Рожнятів, вул. Шкільна, буд.17","Івано-Франківська","28.12.2020 0:00:00","370","28.12.2020 9:15:20","26","8","8","2","54","12","12","10","36","11","11","5","5","45","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","1","0","0","0","23","0","0","0","11","1","680","10","6200","50","1920","40","7650","100","450","0","50","0","400","0","17500","200","11","2","20","0","0","0","375","5","10","2","0","1","1","215","49","6","90","49","6","0","0","51","39","6","5","0","0","0","5","2","17","0","0","0","0","0","0","0","1","0"
"456158","01993575","Центральна районна лікарня Надвірнянського району","м. Надвірна, вул. Грушевського, 12","Івано-Франківська","28.12.2020 0:00:00","371","28.12.2020 12:20:36","24","24","13","3","38","38","14","9","34","34","8","6","10","169","73","8","0","0","0","0","0","0","0","0","1","0","0","0","0","6","0","0","0","1","0","8","0","0","1","20","0","110","10","0","0","7400","150","300","200","0","0","0","0","1100","0","6000","300","70","20","0","0","0","0","2403","20","8","4","0","1","1","365","116","6","136","116","6","0","0","136","116","6","58","40","0","0","18","4","3","0","0","0","1","0","0","0","2","0"
"455156","24880520","КНП Білоцерківської міської ради ""Білоцерківська міська лікарня 1""","м.Біла Церква, вул. Ярослава Мудрого, 49","Київська","28.12.2020 0:00:00","372","28.12.2020 9:36:10","12","3","3","1","66","8","4","4","53","8","4","4","0","137","67","15","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","0","0","2","4","0","0","0","2","0","1017","15","845","15","1144","31","28405","209","0","0","0","0","355","1","0","0","125","1","113","7","157","9","0","0","6","0","0","1","1","330","36","10","50","36","10","0","0","42","36","10","42","15","0","0","27","4","5","0","0","3","2","0","0","0","0","0"
"454981","01994617","Білоцерківський пологовий будинок","вул. Семашко, 7","Київська","28.12.2020 0:00:00","373","28.12.2020 8:51:00","61","6","3","3","141","6","3","3","72","3","2","1","2","34","8","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","2","0","0","3","9","0","0","0","12","1","1702","10","6912","6","3841","0","10475","149","1000","30","1025","0","400","6","16773","271","545","3","346","2","0","0","262","0","6","0","3","1","1","160","78","6","10","10","6","0","10","10","10","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0"
"454965","01994497","Броварська центральна районна лікарня","м.Бровари, вул. Шевченка, 14","Київська","28.12.2020 0:00:00","374","28.12.2020 8:44:52","60","9","7","2","98","8","6","2","51","6","4","2","23","4","13","1","0","0","0","0","0","0","0","0","2","0","1","0","0","6","1","0","0","0","0","7","0","0","1","10","1","0","50","2062","115","602","42","21540","4800","7400","2500","0","20","97","16","15250","150","185","160","0","163","0","0","8660","0","6","12","0","1","1","90","89","8","90","89","8","50","0","0","0","0","38","0","5","0","33","6","11","4","0","5","1","0","0","0","1","0"
