"id","ЄДРПОУ","Назва","Адреса","Область","Дата","Пользователь","Внесено","Всі лікарі, які можуть бути задіяні з COVID-19 (усі спеціальності)","Лікарі, які вже працюють з пацієнтами з COVID-19","Лікарів у денній зміні","Лікарів у нічній зміні","Всі медсестри","Медсестри, які вже працюють з пацієнтами з COVID-19","Медсестер у денній зміні","Медсестер у нічній зміні","Всього молодшого медичного персоналу","Молодшого медперсоналу, який вже працюють з пацієнтами з COVID-19","Молодшого медперсоналу у денній зміні","Молодшого медперсоналу у нічній зміні","Іншого персоналу та волонтерів, які задіяні у боротьбі з COVID-19","50-60","60-70","70-80","80+","Загалом, ліжок виділено для госпіталізації хворих з COVID-19","Інфекційних","Зайнято інфекційних","Реанімаційні / Інтенсивної терапії","Зайнято реанімаційні / інтенсивної терапії","Зайнято загалом хворими з COVID-19","Для пере-профілювання","Справних ШВЛ високого класу","Пацієнтів підключених до ШВЛ вис. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ сер. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ дитячих, хворих на COVID-19","ШВЛ високого класу підключено до пацієнтів","Справних ШВЛ середнього класу","ШВЛ середнього класу підключено до пацієнтів","Справних ШВЛ дитячих (0-6 років)","Пацієнтів підключених до ШВЛ дитячих","Справних портативних (транспортних) ШВЛ","Несправних ШВЛ (усіх видів)","Моніторів пацієнта поліфункціональних","Екстракорпоральних оксигенаторів (ЕКМО)","Екстракорпоральних оксигенаторів (ЕКМО) у використанні ( підключено до пацієнтів)","Апарат  «Штучна нирка» - є чи немає","Кількість кисневих концентраторів","Газоаналізатор крові - є чи немає","Халати ізоляційні одноразові залишок","Халати ізоляційні одноразові використано за добу","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) залишок","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) витрати на добу","Костюми біозахисту одноразові залишок","Костюми біозахисту одноразові залишок витрати на добу","Маски медичні (хірургічні) одноразові залишок","Маски медичні (хірургічні) одноразові  витрати на добу","Маски медичні багаторазові залишок","Маски медичні багаторазові витрати на добу","Захист очей  (захисні щитки та окуляри) одноразові залишок","Захист очей  (захисні щитки та окуляри) одноразові витрати на добу","Захист очей  (захисні щитки та окуляри) багаторазові залишок","Захист очей  (захисні щитки та окуляри) багаторазові витрати на добу","Рукавички нітрилові нетальковані (нестерильні) залишок","Рукавички нітрилові нетальковані оглядові (нестерильні) витрати на добу","Спиртовмісний антисептик залишок","Спиртовмісний антисептик витрати на добу","швидких тестів залишок","швидких тестів використано за добу","ПЦР залишок","ПЦР використано","Кількість тампонів та стерильних пробірок з транспортним середовищем залишок","Кількість тампонів та стерильних пробірок з транспортним середовищем використано за добу","З них анестезіологів","З них інфекціоністів","Кількість кисневих генераторів до ШВЛ","Рентген апарат","Наявність системи централізованого постачання кисню","1. Загальна кількість ліжок в закладі (ліжковий фонд)","1.1. з них з підведеним киснем (сумарно з концентраторами та централізованим постачанням)","1.1.1. з них реанімаційних/інтенсивної терапії","2. Ліжок виділено для госпіталізації хворих на COVID-19 загалом","2.1. з них з підведеним киснем (сумарно з концентраторами та централізованим постачанням)","2.1.1. з них реанімаційних/ інтенсивної терапії","2.2. з них дитячих","2.3. з них пологових","3. Ліжок для перепрофілювання загалом","3.1. з них з підведеним киснем (сумарно з концентраторами та централізованим постачанням)","3.1.1. з них реанімаційних/ інтенсивної терапії","1. Пацієнтів, хорих на COVID-19, загалом","1.1. з них, які займають ліжка без кисню (з переліку виділених для госпіталізації хворих на COVID-19)","1.2. з них, які займають дитячі ліжка","1.3. з них, які займають пологові ліжка","1.4. з них, які займають ліжка з підведеним киснем","1.4.1. з них, які займають ліжка реанімаційні/інтенсивної терапії ","2. Пацієнтів загалом з підозрою на COVID-19","2.1. з них, які займають дитячі ліжка","2.2. з них, які займають пологові ліжка","2.3. з них, які займають ліжка з підведеним киснем","3. Пацієнтів, хворих на COVID-19, що підключено до ШВЛ","4.  Пацієнтів, хорих на COVID-19, що підключено до ЕКМО","5. Пацієнтів з підозрою на COVID-19, що підключено до ШВЛ","6. Пацієнтів з підозрою на COVID-19, що підключено до ЕКМО","7. Кількість госпіталізованих з підтвердженим COVID-19 та з підозрою (за добу)","8. Кількість ліжок, що звільнилась за добу (виписані у випадку одужання, померлі, переведені до іншого (нековідного) відділення всередині лік"
"457884","01999626","Горішньоплавнівська міська лікарня","вул. Миру, буд. 10","Полтавська","29.12.2020 0:00:00","426","29.12.2020 11:11:13","27","8","6","2","55","18","12","6","35","12","8","4","0","119","109","14","0","0","0","0","0","0","0","0","3","2","4","0","2","15","4","2","0","2","0","23","0","0","1","14","1","35467","0","3938","0","4649","0","93671","0","0","0","0","0","762","0","24275","0","712","0","0","0","0","0","976","74","8","3","0","1","1","190","162","6","128","128","7","0","0","0","0","0","35","0","0","0","35","4","12","0","0","12","4","0","1","0","6","7"
"457722","01999299","Карлівська центральна районна лікарня ім. Л.В.Радевича","м.Карлівка, вул. Радевича, 2","Полтавська","29.12.2020 0:00:00","427","29.12.2020 10:16:42","31","8","6","0","48","20","13","7","42","17","10","7","7","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","2","8","0","0","0","9","1","368","0","2400","0","4264","0","18800","0","0","0","138","0","0","0","6800","0","130","0","0","0","0","0","1740","40","4","1","0","1","1","130","73","5","73","73","5","0","0","0","0","0","12","4","0","0","8","2","9","0","0","1","0","0","0","0","5","3"
"457964","01999307","Кобеляцька центральна районна лікарня","м.Кобеляки, вул. Шевченка, 78/109","Полтавська","29.12.2020 0:00:00","428","29.12.2020 11:41:37","37","5","5","2","138","7","7","4","74","7","7","2","0","21","28","3","0","0","0","0","0","0","0","0","1","0","2","0","0","6","2","1","0","1","1","17","0","0","0","4","1","62","4","1589","45","4940","30","11600","50","75","0","10","0","380","0","15400","300","155","3","1001","0","0","0","490","0","4","1","0","1","1","175","39","6","87","31","5","5","0","53","10","3","8","2","0","0","6","2","13","0","0","5","2","0","0","0","8","1"
"457930","01999388","Комунальна Лубенська центральна міська лікарня","вул. П'ятикопа, буд.26","Полтавська","29.12.2020 0:00:00","429","29.12.2020 11:32:48","115","28","23","5","291","83","66","17","127","49","38","11","0","25","6","2","0","0","0","0","0","0","0","0","1","1","0","0","1","6","0","2","0","4","0","6","0","0","0","35","0","1095","60","7040","80","2873","30","61000","600","900","0","182","8","41","0","15800","400","165","1","536","3","0","0","525","40","6","5","0","1","1","365","133","8","134","133","8","5","6","134","133","8","38","7","3","0","31","3","24","2","0","11","1","0","0","0","3","16"
"457630","05385571","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО КРЕМЕНЧУЦЬКА МІСЬКА ДИТЯЧА ЛІКАРНЯ","вул.Павлова, буд.16","Полтавська","29.12.2020 0:00:00","430","29.12.2020 9:54:10","48","4","4","1","164","8","6","4","106","6","4","2","0","111","43","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","4","0","11","0","0","0","27","0","7580","30","6790","0","4174","0","84360","200","3000","0","819","0","27","0","32375","300","483","3","0","0","0","0","912","10","5","2","0","1","1","235","112","6","80","72","6","80","0","40","40","0","5","0","5","0","0","0","2","2","0","0","0","0","0","0","2","1"
"457698","41318879","Комунальне некомерційне медичне підприємство Лікарня інтенсивного лікування Кременчуцька","вул. Павлова, буд.2","Полтавська","29.12.2020 0:00:00","431","29.12.2020 10:12:42","15","6","4","2","22","11","7","4","23","9","6","3","1","3","0","0","0","0","0","0","0","0","0","0","9","2","0","0","2","21","0","0","0","4","3","9","0","0","1","36","1","2100","20","14940","20","5270","20","57800","100","200","0","0","0","850","0","3050","100","98","1","355","0","0","0","498","55","7","6","0","1","1","295","121","26","143","121","19","0","0","73","25","0","44","7","0","0","34","3","11","0","0","9","3","0","0","0","3","6"
"457456","01999359","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЛОХВИЦЬКА РАЙОННА ЛІКАРНЯ ЛОХВИЦЬКОЇ РАЙОННОЇ РАДИ","м.Лохвиця, вул. Незалежності, буд. 4","Полтавська","29.12.2020 0:00:00","432","29.12.2020 9:06:07","48","0","0","0","152","0","0","0","81","0","0","0","0","65","22","6","1","0","0","0","0","0","0","0","1","0","0","0","0","9","0","1","0","0","0","11","0","0","0","12","1","760","0","3597","0","4175","0","15000","0","33","0","55","0","424","0","66340","0","135","0","100","1","0","0","458","14","3","1","0","1","1","177","112","6","112","112","6","0","2","65","65","0","23","10","0","0","13","0","14","0","0","8","0","0","0","0","0","6"
"457539","01999402","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО МИРГОРОДСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ МИРГОРОДСЬКОЇ РАЙОННОЇ РАДИ","с.Попівка, вул. Центральна, буд. 83","Полтавська","29.12.2020 0:00:00","433","29.12.2020 9:27:48","21","8","6","2","60","25","18","7","38","18","12","6","2","139","54","7","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","2","0","2","0","10","0","0","0","34","0","700","31","1868","30","449","10","27320","140","670","0","40","0","950","0","8872","150","440","10","50","0","0","0","1133","55","5","1","0","1","1","370","48","10","101","48","10","0","2","0","0","0","32","19","0","0","13","4","40","0","0","35","0","0","0","0","13","10"
"457676","01999483","Комунальне некомерційне підприємство ""Решетилівська центральна районна лікарня Решетилівської районної ради Полтавської області""","38400                                                               Полтавська область,                                       м.Решетилівка,                                                вул. Грушевського, 76","Полтавська","29.12.2020 0:00:00","434","29.12.2020 10:08:30","6","12","4","1","14","8","5","3","0","5","3","2","0","27","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","14","0","0","0","5","0","620","10","6145","15","2540","15","14850","300","0","0","0","0","313","0","7100","200","146","5","282","7","0","0","174","22","0","0","0","1","1","97","39","5","48","39","5","0","0","28","17","0","15","0","0","0","15","0","4","0","0","4","0","0","0","0","4","3"
"457329","01999661","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ПОЛТАВСЬКА ОБЛАСНА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ ПОЛТАВСЬКОЇ ОБЛАСНОЇ РАДИ","просп. Першотравневий, буд. 22","Полтавська","29.12.2020 0:00:00","435","29.12.2020 8:20:11","22","16","16","2","59","32","32","12","43","22","22","10","34","34","17","2","0","0","0","0","0","0","0","0","1","1","5","0","1","17","5","0","0","4","4","30","0","0","0","19","0","6864","11","27342","98","4588","73","101230","400","0","0","440","0","3920","39","57530","500","574","3","1089","6","0","0","6706","21","4","11","5","1","1","152","83","21","152","83","21","4","0","0","0","0","55","0","0","0","55","4","3","0","0","3","4","0","2","0","4","7"
"457826","37624798","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ДУБЕНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ДУБЕНСЬКОЇ РАЙОННОЇ РАДИ РІВНЕНСЬКОЇ ОБЛАСТІ","вул. Львівська, буд. 73","Рівненська","29.12.2020 0:00:00","436","29.12.2020 10:49:59","52","3","3","3","138","3","3","3","64","3","3","3","18","101","36","0","0","0","0","0","0","0","0","0","5","0","0","0","0","2","0","0","0","2","0","20","0","0","0","25","1","7086","29","5566","27","4252","29","23204","232","666","2","615","4","9","0","12137","254","43","7","4","0","0","0","16","2","8","1","0","1","1","252","138","6","180","138","6","0","0","0","0","0","33","12","0","0","21","4","12","0","0","6","0","0","0","0","3","9"
"457776","01999842","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО РОКИТНІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ РОКИТНІВСЬКОЇ РАЙОННОЇ РАДИ, РІВНЕНСЬКОЇ ОБЛАСТІ","смт Рокитне, вул. Руслана Дубовця, буд.24","Рівненська","29.12.2020 0:00:00","437","29.12.2020 10:32:59","48","24","22","2","154","86","70","16","91","67","51","16","12","195","136","10","0","0","0","0","0","0","0","0","0","0","1","0","0","9","1","1","0","1","1","16","0","0","0","34","0","2880","40","4720","20","2380","20","85700","300","430","0","810","5","210","0","11200","300","274","3","0","0","0","0","377","20","5","3","1","1","1","231","74","6","125","70","6","7","0","0","0","0","17","10","1","0","7","1","7","2","0","2","1","0","0","0","4","12"
"457408","02000085","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ РІВНЕНСЬКОЇ МІСЬКОЇ РАДИ","вул. Миколи Карнаухова, 25 А","Рівненська","29.12.2020 0:00:00","438","29.12.2020 8:49:35","230","14","14","5","600","22","22","8","300","10","10","6","0","0","0","0","0","0","0","0","0","0","0","0","3","0","5","0","0","10","5","0","0","5","1","32","0","0","0","42","1","3150","50","4100","100","1180","100","95600","400","100","0","440","0","590","0","12200","500","670","10","0","0","0","0","240","0","22","12","1","1","1","739","241","24","330","241","22","0","0","0","0","0","147","83","0","0","64","10","1","0","0","0","3","0","0","0","16","30"
"457781","01999796","Комунальний заклад Сарненська центральна районна лікарня Сарненської районної ради","м. Сарни, вул. Ярослава Мудрого, буд.3","Рівненська","29.12.2020 0:00:00","439","29.12.2020 10:34:19","45","10","8","2","105","19","10","9","57","13","6","7","0","96","33","2","0","0","0","0","0","0","0","0","2","0","0","0","0","3","0","1","0","2","0","8","0","0","0","43","1","2070","50","3000","30","3119","10","98778","200","0","0","0","0","1200","0","9087","200","10","0","120","5","0","0","0","0","7","3","6","1","1","350","140","6","175","140","6","12","10","0","0","0","29","9","0","1","20","3","27","2","0","4","1","0","0","0","12","10"
"457793","01999907","Костопільська центральна районна лікарня Костопільської районної ради Рівненської області","м. Костопіль, вул. Степанська, 52 А","Рівненська","29.12.2020 0:00:00","440","29.12.2020 10:37:59","38","10","8","2","79","21","14","7","29","11","7","4","0","67","22","8","2","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","9","0","0","0","24","0","802","18","2725","56","888","82","89749","262","120","0","381","0","234","0","9579","370","115","5","0","0","0","0","10","11","1","1","0","1","0","190","96","6","120","96","6","0","0","0","0","0","40","18","0","0","22","4","1","0","0","0","0","0","0","0","4","6"
"457461","01981514","Комунальна організація (установа, заклад) Шосткинська центральна районна лікарня","вул. Щедріна, буд.1","Сумська","29.12.2020 0:00:00","441","29.12.2020 9:06:56","12","6","4","2","48","8","8","5","24","7","7","5","0","14","5","0","0","0","0","0","0","0","0","0","1","0","1","0","0","6","1","0","0","1","0","14","0","0","1","39","1","0","0","2293","35","905","0","37500","650","0","0","0","0","353","0","9400","250","521","4","133","4","0","0","1985","83","5","3","0","1","1","324","73","8","67","67","2","0","0","0","0","0","26","0","0","0","26","1","10","0","0","0","1","0","0","0","6","9"
"457927","02000334","Комунальна установа Сумська міська дитяча клінічна лікарня Святої Зінаїди","вул. Троїцька, 28","Сумська","29.12.2020 0:00:00","442","29.12.2020 11:31:46","20","4","4","4","68","8","4","4","0","0","0","0","0","103","25","6","1","0","0","0","0","0","0","0","3","0","0","0","0","5","0","0","0","1","0","23","0","0","0","9","1","0","0","5424","13","3295","0","3461","97","1650","0","764","0","1146","1","17296","117","618","1","396","13","0","0","290","9","6","2","0","1","1","230","65","6","115","65","6","115","0","115","0","0","3","0","3","0","0","0","25","25","0","0","0","0","0","0","11","8"
"457963","02007489","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО БІЛОПІЛЬСЬКОЇ РАЙОННОЇ РАДИ БІЛОПІЛЬСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","м. Білопілля, вул. Маяковського, буд. 27","Сумська","29.12.2020 0:00:00","443","29.12.2020 11:41:33","16","9","7","2","37","12","8","4","18","11","8","3","12","71","20","4","0","0","0","0","0","0","0","0","2","0","0","0","0","5","0","0","0","2","0","10","0","0","0","26","0","575","5","5260","40","750","5","26900","300","425","0","0","0","626","0","13900","100","406","1","0","0","0","0","562","32","4","4","0","1","1","145","46","8","40","40","4","0","0","0","0","0","23","0","0","0","23","4","14","0","0","14","0","0","0","0","10","10"
"458028","02007532","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО КОНОТОПСЬКОЇ МІСЬКОЇ РАДИ КОНОТОПСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ІМ. АКАДЕМІКА МИХАЙЛА ДАВИДОВА","вул. Миколи Амосова, буд. 5","Сумська","29.12.2020 0:00:00","444","29.12.2020 12:11:25","23","15","12","3","58","24","15","9","27","10","6","4","5","280","80","9","2","0","0","0","0","0","0","0","2","0","1","0","0","3","1","0","0","1","0","5","0","0","1","39","1","3300","5","6000","103","2420","37","12000","916","0","7","0","0","248","5","9000","801","465","10","0","0","0","0","25","0","10","2","0","1","1","400","75","6","75","75","6","0","0","25","0","0","39","13","0","0","26","4","7","0","0","4","1","0","0","0","8","6"
"457595","01981477","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО РОМЕНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ  РОМЕНСЬКОЇ МІСЬКОЇ РАДИ","б-р Московський, буд.24","Сумська","29.12.2020 0:00:00","445","29.12.2020 9:42:58","67","25","25","15","236","36","36","19","134","27","25","15","7","157","14","71","1","0","0","0","0","0","0","0","0","0","1","0","0","5","1","0","0","0","1","10","0","0","1","45","1","1116","20","2457","18","3865","15","24216","150","775","0","200","0","305","0","21574","296","15","1","25","0","0","0","1189","16","9","3","0","1","1","295","60","5","60","60","5","0","0","50","50","5","24","14","0","0","10","1","6","0","0","3","1","0","0","0","4","14"
"457391","01981508","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ТРОСТЯНЕЦЬКА МІСЬКА ЛІКАРНЯ ТРОСТЯНЕЦЬКОЇ МІСЬКОЇ РАДИ","м.Тростянець, вул.Нескучанська, буд.7","Сумська","29.12.2020 0:00:00","446","29.12.2020 8:44:15","51","5","4","2","125","6","6","4","69","3","3","3","29","92","12","2","0","0","0","0","0","0","0","0","3","0","0","0","0","8","0","0","0","0","0","14","0","0","0","12","0","215","4","2800","6","830","2","7520","100","0","0","168","0","451","0","6080","50","339","5","2900","11","0","0","171","2","4","2","0","1","1","170","53","3","35","35","3","0","0","0","0","0","11","0","0","0","11","0","2","0","0","2","0","0","0","0","1","2"
"457321","02007549","КОМУНАЛЬНЕ ПІДПРИЄМСТВО КРОЛЕВЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КРОЛЕВЕЦЬКОЇ РАЙОННОЇ РАДИ","м. Кролевець, бульвар Шевченка, буд. 57","Сумська","29.12.2020 0:00:00","447","29.12.2020 8:14:21","23","4","4","2","139","15","15","6","77","8","8","7","0","10","5","0","0","0","0","0","0","0","0","0","4","0","0","0","0","3","0","0","0","1","0","10","0","0","0","44","1","52","1","4509","39","1094","7","33693","225","616","0","181","3","612","0","28811","249","75","1","25","0","0","0","612","42","4","2","0","1","0","140","70","6","70","70","6","0","0","0","0","0","20","0","0","0","20","4","15","0","0","15","0","0","0","0","3","5"
"458007","36897937","Комунальний заклад Сумської обласної ради Обласний перинатальний центр","вул. Санаторна, буд.3","Сумська","29.12.2020 0:00:00","448","29.12.2020 12:00:21","35","2","1","1","60","1","1","1","20","1","1","1","0","24","10","0","0","0","0","0","0","0","0","0","3","0","0","0","0","6","0","0","0","0","0","14","0","0","0","10","1","479","0","2200","4","886","0","6775","148","0","0","0","0","640","0","9797","193","1026","1","0","0","0","0","347","0","7","1","0","1","1","130","54","6","25","25","6","0","0","0","0","0","5","0","0","0","5","0","2","0","0","2","0","0","0","0","1","1"
"457455","05481004","КНП Сумської обласної ради «Медичний клінічний центр інфекційних хвороб та дерматології ім. З.Й.Красовицького»","Сумська обл., м. Суми, вул. ХХ років Перемоги, 15","Сумська","29.12.2020 0:00:00","449","29.12.2020 9:06:05","20","6","6","2","33","6","6","3","19","3","2","1","0","26","3","0","0","0","0","0","0","0","0","0","6","1","0","0","1","2","0","0","0","0","0","8","0","0","1","38","1","1445","5","10170","20","1295","3","17104","150","0","0","75","0","1841","0","46706","160","9","2","0","0","0","0","0","0","6","10","0","1","1","97","97","6","97","97","6","0","0","0","0","0","54","0","0","0","54","6","6","0","0","6","1","0","0","0","2","7"
"457790","02000435","Бережанська центральна районна комунальна лікарня","м. Бережани, вул. Степана Бандери, буд. 21","Тернопільська","29.12.2020 0:00:00","450","29.12.2020 10:36:56","16","4","3","1","36","8","4","4","30","8","4","4","0","34","3","0","0","0","0","0","0","0","0","0","1","0","1","0","0","3","1","1","0","0","0","5","0","0","0","40","0","2350","5","740","16","800","3","13300","165","600","56","85","0","53","8","11200","100","153","4","357","0","0","0","3038","0","5","2","0","1","1","185","56","6","80","56","6","20","0","10","8","6","12","5","0","0","7","3","2","0","0","2","1","0","0","0","4","5"
"457727","02000493","Борщівська центральна районна комунальна лікарня Тернопільської області","м. Борщів, вул. Степана Бандери, 108","Тернопільська","29.12.2020 0:00:00","451","29.12.2020 10:18:08","29","8","7","3","49","8","8","7","31","5","5","4","0","125","65","15","0","0","0","0","0","0","0","0","1","0","0","0","0","4","0","2","0","2","0","8","0","0","0","2","0","5606","21","8647","13","3652","4","6190","106","773","0","0","0","343","0","3839","126","784","7","73","0","0","0","1817","10","8","3","0","1","1","145","71","6","80","71","6","0","0","54","0","0","27","15","0","0","12","1","4","0","0","1","0","0","0","0","6","0"
"457852","02000547","Бучацька центральна комунальна районна лікарня","м.Бучач, вул. Генерала Шухевича, 48","Тернопільська","29.12.2020 0:00:00","452","29.12.2020 10:57:41","50","6","3","3","90","24","12","12","50","18","9","9","20","112","41","8","1","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","1","0","7","0","0","1","25","1","361","0","970","0","290","0","12450","250","9600","100","0","0","74","0","8270","1500","8","0","20","0","0","0","675","7","4","3","0","1","1","230","75","6","75","75","6","0","0","35","0","6","11","0","0","0","10","0","2","0","0","1","0","0","0","0","1","0"
"457292","02000582","Гусятинська центральна комунальна районна лікарня","смт Гусятин, вул. Лепкого, буд.1","Тернопільська","29.12.2020 0:00:00","453","29.12.2020 4:40:54","58","21","11","10","140","42","21","21","68","21","15","6","5","88","10","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","1","2","0","0","0","29","0","60","0","50","0","280","0","200","0","0","0","0","0","0","0","600","0","90","0","21","1","0","0","222","12","5","4","0","1","1","180","111","8","100","100","6","0","0","80","0","0","11","0","0","0","11","2","1","0","0","1","0","0","0","0","2","4"
"457842","02000659","Заліщицька центральна комунальна районна лікарня","м. Заліщики, вул. Ст. Бандери, 86","Тернопільська","29.12.2020 0:00:00","454","29.12.2020 10:54:13","67","8","4","4","147","8","4","4","52","8","4","4","65","41","18","1","0","0","0","0","0","0","0","0","1","0","0","0","0","11","0","1","0","2","0","6","0","0","1","11","0","5870","0","15720","50","2388","0","15000","0","0","0","0","0","270","0","25500","700","428","4","19","0","0","0","8100","0","7","2","2","1","1","165","85","17","85","85","17","15","0","15","0","0","32","0","2","0","17","6","11","2","0","0","0","0","0","0","8","5"
"457419","02000792","КНП ""Козівська центральна районна лікарня Козівської районної ради""","47600, Тернопільська область, Козівський район, вул.Зелена, буд.19, смт.Козова","Тернопільська","29.12.2020 0:00:00","455","29.12.2020 8:55:56","50","28","26","2","100","54","48","6","80","26","22","4","4","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","1","0","5","0","0","0","32","0","2654","10","1150","20","7010","10","9700","20","41","0","0","0","50","0","7500","100","160","2","1","0","0","0","1672","8","4","3","1","1","1","134","97","6","80","80","6","0","0","54","54","6","17","0","0","0","14","3","1","0","0","1","0","0","0","0","2","5"
"457880","36338715","Комунальна установа Монастириської районної ради Монастириське районне територіальне медичне об'єднання","м.Монастириська, вул.Шевченка, буд.29","Тернопільська","29.12.2020 0:00:00","456","29.12.2020 11:09:08","40","8","6","2","78","13","8","5","43","10","6","4","26","125","34","1","1","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","1","2","8","0","0","0","34","0","1249","0","2866","50","6796","0","9915","400","16","0","0","0","243","0","5900","0","118","5","97","0","0","0","0","0","4","1","1","1","1","90","66","6","80","66","6","0","0","0","0","0","9","7","0","0","2","0","4","0","0","1","0","0","0","0","1","1"
"457761","14030985","Комунальна установа Тернопільської обласної ради Тернопільський обласний медичний центр соціально небезпечних захворювань","вул. Тролейбусна, 14","Тернопільська","29.12.2020 0:00:00","457","29.12.2020 10:28:30","10","0","0","0","9","0","0","0","4","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","10","0","450","0","144","0","7600","10","0","0","0","0","28","0","19860","40","6","0","1","0","0","0","608","0","3","2","1","0","0","85","8","6","8","8","8","0","0","8","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"457326","02001328","Комунальна установа Тернопільської обласної ради Тернопільській обласний  протитуберкульозний диспансер","с.Великі Гаї, вул. Підлісна, 26 А","Тернопільська","29.12.2020 0:00:00","458","29.12.2020 8:19:54","21","5","3","2","36","8","4","4","11","8","4","4","30","15","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","11","0","0","0","71","0","40","0","2059","31","5721","31","3490","60","0","0","20","20","745","30","30940","90","690","5","7","0","0","0","4978","12","6","1","0","0","1","125","80","12","47","47","12","0","0","44","33","0","18","6","0","0","12","7","0","0","0","0","0","0","0","0","2","1"
"457356","04528442","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ТЕРНОПІЛЬСЬКА МІСЬКА ДИТЯЧА КОМУНАЛЬНА ЛІКАРНЯ","вул. Клінічна, буд. 1-А","Тернопільська","29.12.2020 0:00:00","459","29.12.2020 8:31:36","18","6","4","2","53","13","8","5","46","9","5","4","10","50","17","0","0","0","0","0","0","0","0","0","4","0","0","0","0","3","0","1","0","1","0","12","0","0","0","7","0","480","20","3740","20","4110","20","97500","500","0","0","0","0","2280","20","5600","400","560","5","300","0","0","0","11800","40","6","10","0","1","1","200","47","6","56","41","6","56","0","60","6","0","2","0","2","0","0","0","2","2","0","0","0","0","0","0","0","3"
"457623","02001297","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ТЕРНОПІЛЬСЬКА МІСЬКА КОМУНАЛЬНА ЛІКАРНЯ ШВИДКОЇ ДОПОМОГИ","вул. Шпитальна, буд. 2","Тернопільська","29.12.2020 0:00:00","460","29.12.2020 9:51:57","31","10","10","3","54","14","14","6","44","11","11","6","0","32","12","4","0","0","0","0","0","0","0","0","2","0","1","0","0","12","1","0","0","2","3","20","0","0","0","68","1","0","0","4150","400","1740","100","90800","400","0","0","0","0","100","0","21000","500","93","12","75","0","0","0","2470","40","10","8","2","1","1","215","119","14","135","119","12","0","0","80","0","0","43","8","0","0","35","12","1","0","0","0","1","0","0","0","5","7"
